"phenomenon_time";"id_aq_legal_station";"c6h6";"co";"no";"no2";"o3";"nox"
"2019-08-31 04:00:00";29;NULL;"0.23";NULL;"12.71";"63.44";NULL
"2019-08-31 04:00:00";36;NULL;"0.13";NULL;"14.8";"55.52";NULL
"2019-08-31 04:00:00";37;NULL;"0.17";NULL;"27.88";"36.71";NULL
"2019-08-31 04:00:00";39;NULL;"0.17";NULL;"9.65";"59.3";NULL
"2019-08-31 04:00:00";40;NULL;NULL;NULL;"19.25";"44.2";NULL
"2019-08-31 05:00:00";29;NULL;"0.23";NULL;"14.95";"52.43";NULL
"2019-08-31 05:00:00";36;NULL;"0.15";NULL;"16.58";"53.32";NULL
"2019-08-31 05:00:00";37;NULL;"0.18";NULL;"34.66";"26.02";NULL
"2019-08-31 05:00:00";39;NULL;"0.17";NULL;"9.17";"55.84";NULL
"2019-08-31 05:00:00";40;NULL;NULL;NULL;"26.65";"35.28";NULL
"2019-08-31 06:00:00";29;NULL;"0.27";NULL;"15.81";"46.99";NULL
"2019-08-31 06:00:00";36;NULL;"0.16";NULL;"20.07";"45.49";NULL
"2019-08-31 06:00:00";37;NULL;"0.2";NULL;"40.41";"21.95";NULL
"2019-08-31 06:00:00";39;NULL;"0.19";NULL;"10.8";"47.25";NULL
"2019-08-31 06:00:00";40;NULL;NULL;NULL;"29.87";"35.95";NULL
"2019-08-31 07:00:00";26;NULL;"0.14";NULL;"38.63";"20.84";NULL
"2019-08-31 07:00:00";29;NULL;"0.27";NULL;"13.88";"50.8";NULL
"2019-08-31 07:00:00";36;NULL;"0.17";NULL;"25.57";"37.19";NULL
"2019-08-31 07:00:00";37;NULL;"0.2";NULL;"34.15";"17.2";NULL
"2019-08-31 07:00:00";39;NULL;"0.23";NULL;"15";"31.43";NULL
"2019-08-31 07:00:00";40;NULL;NULL;NULL;"29.32";"31.55";NULL
"2019-08-31 08:00:00";26;NULL;"0.18";NULL;"39.41";"16.3";NULL
"2019-08-31 08:00:00";29;NULL;"0.27";NULL;"13.78";"50.36";NULL
"2019-08-31 08:00:00";36;NULL;"0.27";NULL;"24.53";"39.58";NULL
"2019-08-31 08:00:00";37;NULL;"0.21";NULL;"32.54";"14.22";NULL
"2019-08-31 08:00:00";39;NULL;"0.24";NULL;"15.26";"24.31";NULL
"2019-08-31 08:00:00";40;NULL;NULL;NULL;"28.97";"27.9";NULL
"2019-08-31 09:00:00";26;NULL;"0.18";NULL;"32.06";"28.39";NULL
"2019-08-31 09:00:00";29;NULL;"0.31";NULL;"12.95";"56.23";NULL
"2019-08-31 09:00:00";36;NULL;"0.19";NULL;"27.69";"42.56";NULL
"2019-08-31 09:00:00";37;NULL;"0.21";NULL;"18.58";"42.05";NULL
"2019-08-31 09:00:00";39;NULL;"0.23";NULL;"12.72";"38.54";NULL
"2019-08-31 09:00:00";40;NULL;NULL;NULL;"27.88";"30.6";NULL
"2019-08-31 10:00:00";26;NULL;"0.16";NULL;"30.53";"55.87";NULL
"2019-08-31 10:00:00";29;NULL;"0.42";NULL;"21.07";"50.46";NULL
"2019-08-31 10:00:00";36;NULL;"0.23";NULL;"33";"54.79";NULL
"2019-08-31 10:00:00";37;NULL;"0.2";NULL;"17.05";"70.68";NULL
"2019-08-31 10:00:00";39;NULL;"0.23";NULL;"11.59";"58.11";NULL
"2019-08-31 10:00:00";40;NULL;NULL;NULL;"22.07";"52.65";NULL
"2019-08-31 11:00:00";26;NULL;"0.17";NULL;"26.41";"82.52";NULL
"2019-08-31 11:00:00";29;NULL;"0.39";NULL;"19.42";"81.04";NULL
"2019-08-31 11:00:00";36;NULL;"0.21";NULL;"33.99";"72.58";NULL
"2019-08-31 11:00:00";37;NULL;"0.16";NULL;"11.84";"89.57";NULL
"2019-08-31 11:00:00";39;NULL;"0.24";NULL;"12.33";"92.1";NULL
"2019-08-31 11:00:00";40;NULL;NULL;NULL;"21.2";"80.38";NULL
"2019-08-31 12:00:00";26;NULL;"0.14";NULL;"25.33";"100.49";NULL
"2019-08-31 12:00:00";29;NULL;"0.37";NULL;"22.14";"91.27";NULL
"2019-08-31 12:00:00";36;NULL;"0.21";NULL;"27.49";"95.63";NULL
"2019-08-31 12:00:00";37;NULL;"0.11";NULL;"9.78";"107.82";NULL
"2019-08-31 12:00:00";39;NULL;"0.21";NULL;"10.76";"103.48";NULL
"2019-08-31 12:00:00";40;NULL;NULL;NULL;"21.27";"95.5";NULL
"2019-08-31 13:00:00";26;NULL;"0.13";NULL;"26.23";"117.78";NULL
"2019-08-31 13:00:00";29;NULL;"0.41";NULL;"24.67";"106.3";NULL
"2019-08-31 13:00:00";36;NULL;"0.18";NULL;"33.94";"105.43";NULL
"2019-08-31 13:00:00";37;NULL;"0.1";NULL;"9.27";"119.25";NULL
"2019-08-31 13:00:00";39;NULL;"0.15";NULL;"10.12";"120.21";NULL
"2019-08-31 13:00:00";40;NULL;NULL;NULL;"19.82";"110.65";NULL
"2019-08-31 14:00:00";26;NULL;"0.13";NULL;"18.92";"120.99";NULL
"2019-08-31 14:00:00";29;NULL;"0.31";NULL;"20.06";"121.34";NULL
"2019-08-31 14:00:00";36;NULL;"0.18";NULL;"27.76";"111.94";NULL
"2019-08-31 14:00:00";37;NULL;"0.1";NULL;"9.3";"120.91";NULL
"2019-08-31 14:00:00";39;NULL;"0.16";NULL;"9.5";"125.98";NULL
"2019-08-31 14:00:00";40;NULL;NULL;NULL;"16.12";"120.05";NULL
"2019-08-31 15:00:00";26;NULL;"0.13";NULL;"18.5";"116.51";NULL
"2019-08-31 15:00:00";29;NULL;"0.3";NULL;"16.67";"125.65";NULL
"2019-08-31 15:00:00";36;NULL;"0.17";NULL;"20.09";"114.89";NULL
"2019-08-31 15:00:00";37;NULL;"0.1";NULL;"8.2";"126.48";NULL
"2019-08-31 15:00:00";39;NULL;"0.13";NULL;"7.37";"127.16";NULL
"2019-08-31 15:00:00";40;NULL;NULL;NULL;"13.87";"115.57";NULL
"2019-08-31 16:00:00";26;NULL;"0.11";NULL;"17.12";"115.76";NULL
"2019-08-31 16:00:00";29;NULL;"0.26";NULL;"12.22";"129.78";NULL
"2019-08-31 16:00:00";36;NULL;"0.16";NULL;"19.51";"113.16";NULL
"2019-08-31 16:00:00";37;NULL;"0.1";NULL;"7.42";"125.85";NULL
"2019-08-31 16:00:00";39;NULL;"0.12";NULL;"6.44";"124.62";NULL
"2019-08-31 16:00:00";40;NULL;NULL;NULL;"11.12";"112.3";NULL
"2019-08-31 17:00:00";26;NULL;"0.12";NULL;"28.53";"109.94";NULL
"2019-08-31 17:00:00";29;NULL;"0.22";NULL;"11.97";"129.94";NULL
"2019-08-31 17:00:00";36;NULL;"0.12";NULL;"21.33";"112.84";NULL
"2019-08-31 17:00:00";37;NULL;"0.1";NULL;"7.59";"125.11";NULL
"2019-08-31 17:00:00";39;NULL;"0.11";NULL;"7.54";"122.74";NULL
"2019-08-31 17:00:00";40;NULL;NULL;NULL;"11.43";"117.87";NULL
"2019-08-31 18:00:00";26;NULL;"0.11";NULL;"26.57";"106.06";NULL
"2019-08-31 18:00:00";29;NULL;"0.24";NULL;"17.93";"108.47";NULL
"2019-08-31 18:00:00";36;NULL;"0.13";NULL;"29.33";"106.04";NULL
"2019-08-31 18:00:00";37;NULL;"0.1";NULL;"8.81";"121.42";NULL
"2019-08-31 18:00:00";39;NULL;"0.14";NULL;"8.86";"114.8";NULL
"2019-08-31 18:00:00";40;NULL;NULL;NULL;"14.5";"105.45";NULL
"2019-08-31 19:00:00";26;NULL;"0.12";NULL;"24.39";"93.49";NULL
"2019-08-31 19:00:00";29;NULL;"0.3";NULL;"18.3";"97.36";NULL
"2019-08-31 19:00:00";36;NULL;"0.17";NULL;"27.64";"93.79";NULL
"2019-08-31 19:00:00";37;NULL;"0.1";NULL;"14.5";"102.65";NULL
"2019-08-31 05:00:00";38;NULL;"0.11";"11.86";"14.5";"56.06";NULL
"2019-08-31 06:00:00";38;NULL;"0.11";"9.86";"18.01";"46.32";NULL
"2019-08-31 07:00:00";38;NULL;"0.15";"9.72";"26.71";"27.56";NULL
"2019-08-31 08:00:00";38;NULL;"0.13";"10.92";"22.45";"34.44";NULL
"2019-08-31 10:00:00";38;NULL;"0.18";"10.79";"16.3";"66.05";NULL
"2019-08-31 11:00:00";38;NULL;"0.15";"10.9";"16.05";"87.84";NULL
"2019-08-31 12:00:00";38;NULL;"0.12";"16.82";"16.33";"101.54";NULL
"2019-08-31 13:00:00";38;NULL;"0.11";"16.74";"15.5";"114.4";NULL
"2019-08-31 14:00:00";38;NULL;"0.11";"21.56";"15.49";"116.03";NULL
"2019-08-31 15:00:00";38;NULL;"0.1";"24.47";"11.43";"122.32";NULL
"2019-08-31 17:00:00";38;NULL;"0.1";"23.95";"12.07";"119.32";NULL
"2019-08-31 18:00:00";38;NULL;"0.1";"22.2";"16.13";"111.23";NULL
"2019-08-31 02:00:00";38;NULL;"0.11";"15.82";"17.85";"49.03";NULL
"2019-08-31 04:00:00";38;NULL;"0.1";"12.28";"15.68";"57.4";NULL
"2019-08-31 19:00:00";39;NULL;"0.15";NULL;"7.96";"102.92";NULL
"2019-08-31 19:00:00";40;NULL;NULL;NULL;"13.98";"95.52";NULL
"2019-08-31 20:00:00";26;NULL;"0.12";NULL;"27.44";"84.04";NULL
"2019-08-31 20:00:00";29;NULL;"0.3";NULL;"21.22";"82.63";NULL
"2019-08-31 20:00:00";36;NULL;"0.17";NULL;"36.94";"83.36";NULL
"2019-08-31 20:00:00";37;NULL;"0.1";NULL;"15.55";"95.83";NULL
"2019-08-31 20:00:00";39;NULL;"0.18";NULL;"9.89";"92.6";NULL
"2019-08-31 20:00:00";40;NULL;NULL;NULL;"16.47";"86.73";NULL
"2019-08-31 21:00:00";26;NULL;"0.16";NULL;"37.73";"72.5";NULL
"2019-08-31 21:00:00";29;NULL;"0.29";NULL;"19.3";"76.73";NULL
"2019-08-31 21:00:00";36;NULL;"0.17";NULL;"38.9";"75.72";NULL
"2019-08-31 21:00:00";37;NULL;"0.1";NULL;"15";"89.52";NULL
"2019-08-31 21:00:00";39;NULL;"0.21";NULL;"12.43";"80.37";NULL
"2019-08-31 21:00:00";40;NULL;NULL;NULL;"19.9";"79.1";NULL
"2019-08-31 22:00:00";26;NULL;"0.12";NULL;"23.41";"83.41";NULL
"2019-08-31 22:00:00";29;NULL;"0.25";NULL;"11.04";"94.8";NULL
"2019-08-31 22:00:00";36;NULL;"0.18";NULL;"32.89";"78.07";NULL
"2019-08-31 22:00:00";37;NULL;"0.1";NULL;"12.99";"94.06";NULL
"2019-08-31 22:00:00";39;NULL;"0.2";NULL;"9.5";"87.4";NULL
"2019-08-31 22:00:00";40;NULL;NULL;NULL;"14.18";"83.75";NULL
"2019-08-31 23:00:00";26;NULL;"0.16";NULL;"24.99";"74.32";NULL
"2019-08-31 23:00:00";29;NULL;"0.26";NULL;"11.74";"92.26";NULL
"2019-08-31 23:00:00";36;NULL;"0.14";NULL;"19.22";"82.49";NULL
"2019-08-31 23:00:00";37;NULL;"0.13";NULL;"18.27";"78.78";NULL
"2019-08-31 23:00:00";39;NULL;"0.2";NULL;"10.56";"83.28";NULL
"2019-08-31 23:00:00";40;NULL;NULL;NULL;"13.83";"82.4";NULL
"2019-09-01 00:00:00";26;NULL;"0.13";NULL;"29.35";"65.89";NULL
"2019-09-01 00:00:00";29;NULL;"0.28";NULL;"14.91";"75.56";NULL
"2019-09-01 00:00:00";36;NULL;"0.17";NULL;"22.13";"73.28";NULL
"2019-09-01 00:00:00";37;NULL;"0.15";NULL;"21.95";"68.05";NULL
"2019-09-01 00:00:00";39;NULL;"0.19";NULL;"14.43";"64.13";NULL
"2019-09-01 00:00:00";40;NULL;NULL;NULL;"24.6";"65.08";NULL
"2019-09-01 01:00:00";26;NULL;"0.14";NULL;"29.36";"55.38";NULL
"2019-09-01 01:00:00";29;NULL;"0.3";NULL;"13.44";"60.09";NULL
"2019-09-01 01:00:00";36;NULL;"0.19";NULL;"28.68";"60.89";NULL
"2019-09-01 01:00:00";37;NULL;"0.17";NULL;"25.66";"60.06";NULL
"2019-09-01 01:00:00";39;NULL;"0.19";NULL;"10.36";"58.26";NULL
"2019-09-01 01:00:00";40;NULL;NULL;NULL;"26.52";"52.48";NULL
"2019-09-01 02:00:00";26;NULL;"0.14";NULL;"10.88";"64.45";NULL
"2019-09-01 02:00:00";29;NULL;"0.31";NULL;"7.16";"70.27";NULL
"2019-09-01 02:00:00";36;NULL;"0.21";NULL;"12.16";"61.59";NULL
"2019-09-01 02:00:00";37;NULL;"0.2";NULL;"12.19";"65.76";NULL
"2019-09-01 02:00:00";39;NULL;"0.23";NULL;"4.5";"68.64";NULL
"2019-09-01 02:00:00";40;NULL;NULL;NULL;"14.17";"55.05";NULL
"2019-09-01 03:00:00";26;NULL;"0.14";NULL;"7.23";"67.9";NULL
"2019-09-01 03:00:00";29;NULL;"0.3";NULL;"6.86";"69.44";NULL
"2019-09-01 03:00:00";36;NULL;"0.21";NULL;"11.43";"60.43";NULL
"2019-09-01 03:00:00";37;NULL;"0.15";NULL;"11.13";"65.68";NULL
"2019-09-01 03:00:00";39;NULL;"0.23";NULL;"4.19";"68.09";NULL
"2019-09-01 03:00:00";40;NULL;NULL;NULL;"14.93";"54.33";NULL
"2019-09-01 04:00:00";26;NULL;"0.15";NULL;"7.23";"64.32";NULL
"2019-09-01 04:00:00";29;NULL;"0.3";NULL;"6.06";"67.2";NULL
"2019-09-01 04:00:00";36;NULL;"0.21";NULL;"9.9";"56.89";NULL
"2019-09-01 04:00:00";37;NULL;"0.16";NULL;"9.75";"64.03";NULL
"2019-09-01 04:00:00";39;NULL;"0.24";NULL;"3.83";"64.18";NULL
"2019-09-01 04:00:00";40;NULL;NULL;NULL;"12.25";"52.78";NULL
"2019-09-01 05:00:00";26;NULL;"0.13";NULL;"7.16";"63.07";NULL
"2019-09-01 05:00:00";29;NULL;"0.29";NULL;"6.09";"66.76";NULL
"2019-09-01 05:00:00";36;NULL;"0.21";NULL;"9.63";"56.53";NULL
"2019-09-01 05:00:00";37;NULL;"0.15";NULL;"9.09";"62.75";NULL
"2019-09-01 05:00:00";39;NULL;"0.23";NULL;"3.63";"63.66";NULL
"2019-09-01 05:00:00";40;NULL;NULL;NULL;"12.95";"50.65";NULL
"2019-09-01 06:00:00";26;NULL;"0.13";NULL;"7.25";"62.64";NULL
"2019-09-01 06:00:00";29;NULL;"0.28";NULL;"5.96";"70.15";NULL
"2019-09-01 06:00:00";36;NULL;"0.19";NULL;"9.01";"59.74";NULL
"2019-09-01 06:00:00";37;NULL;"0.15";NULL;"8.78";"64.89";NULL
"2019-09-01 06:00:00";39;NULL;"0.22";NULL;"3.83";"64.75";NULL
"2019-09-01 06:00:00";40;NULL;NULL;NULL;"12.57";"50.88";NULL
"2019-09-01 07:00:00";26;NULL;"0.13";NULL;"7.25";"63.1";NULL
"2019-09-01 07:00:00";29;NULL;"0.28";NULL;"6.8";"64.69";NULL
"2019-09-01 07:00:00";36;NULL;"0.19";NULL;"9.54";"56.49";NULL
"2019-09-01 07:00:00";37;NULL;"0.16";NULL;"9.64";"62.16";NULL
"2019-09-01 07:00:00";39;NULL;"0.22";NULL;"4.27";"59.94";NULL
"2019-09-01 07:00:00";40;NULL;NULL;NULL;"14.05";"50.23";NULL
"2019-09-01 08:00:00";26;NULL;"0.13";NULL;"7.77";"59.27";NULL
"2019-09-01 08:00:00";29;NULL;"0.3";NULL;"6.97";"60.45";NULL
"2019-09-01 08:00:00";36;NULL;"0.19";NULL;"10.7";"52.83";NULL
"2019-09-01 08:00:00";37;NULL;"0.16";NULL;"9.82";"62.58";NULL
"2019-09-01 08:00:00";39;NULL;"0.22";NULL;"4.29";"58.13";NULL
"2019-09-01 08:00:00";40;NULL;NULL;NULL;"15.42";"46.27";NULL
"2019-09-01 09:00:00";26;NULL;"0.13";NULL;"7.64";"61.93";NULL
"2019-09-01 09:00:00";29;NULL;"0.28";NULL;"6.87";"66.23";NULL
"2019-09-01 09:00:00";36;NULL;"0.19";NULL;"11.19";"55.38";NULL
"2019-09-01 09:00:00";37;NULL;"0.16";NULL;"9.69";"64.44";NULL
"2019-09-01 09:00:00";39;NULL;"0.2";NULL;"4.56";"61.89";NULL
"2019-09-01 09:00:00";40;NULL;NULL;NULL;"14.85";"50.07";NULL
"2019-09-01 10:00:00";26;NULL;"0.13";NULL;"8.81";"63.82";NULL
"2019-09-01 10:00:00";29;NULL;"0.3";NULL;"6.77";"71.04";NULL
"2019-09-01 10:00:00";36;NULL;"0.2";NULL;"10.69";"59.21";NULL
"2019-09-01 10:00:00";37;NULL;"0.15";NULL;"10.77";"63.09";NULL
"2019-09-01 10:00:00";39;NULL;"0.22";NULL;"5.21";"63.19";NULL
"2019-09-01 10:00:00";40;NULL;NULL;NULL;"14.3";"51.52";NULL
"2019-09-01 11:00:00";26;NULL;"0.13";NULL;"7.06";"72.58";NULL
"2019-09-01 11:00:00";29;NULL;"0.29";NULL;"7.2";"79.13";NULL
"2019-09-01 11:00:00";36;NULL;"0.2";NULL;"9.58";"67.46";NULL
"2019-09-01 11:00:00";37;NULL;"0.15";NULL;"10.91";"71.32";NULL
"2019-09-01 11:00:00";39;NULL;"0.22";NULL;"4.85";"72.43";NULL
"2019-09-01 11:00:00";40;NULL;NULL;NULL;"15.33";"59.95";NULL
"2019-09-01 12:00:00";26;NULL;"0.12";NULL;"7.69";"80.11";NULL
"2019-09-01 12:00:00";29;NULL;"0.29";NULL;"7.25";"82.92";NULL
"2019-09-01 12:00:00";36;NULL;"0.2";NULL;"11.11";"70.17";NULL
"2019-09-01 12:00:00";37;NULL;"0.15";NULL;"11.19";"78.49";NULL
"2019-09-01 12:00:00";39;NULL;"0.21";NULL;"4.91";"78.25";NULL
"2019-09-01 12:00:00";40;NULL;NULL;NULL;"13.2";"65.8";NULL
"2019-08-31 23:00:00";38;NULL;"0.1";"18.56";"16.98";"78.61";NULL
"2019-09-01 00:00:00";38;NULL;"0.11";"15.68";"16.04";"76.37";NULL
"2019-09-01 01:00:00";38;NULL;"0.12";"14.92";"21.7";"57.43";NULL
"2019-09-01 02:00:00";38;NULL;"0.13";"13.85";"10.04";"63.17";NULL
"2019-09-01 04:00:00";38;NULL;"0.14";"11.42";"7.78";"61.17";NULL
"2019-09-01 05:00:00";38;NULL;"0.14";"11.09";"7.85";"60.1";NULL
"2019-09-01 06:00:00";38;NULL;"0.14";"11.02";"8.58";"61.12";NULL
"2019-09-01 07:00:00";38;NULL;"0.13";"9.75";"7.78";"59.74";NULL
"2019-09-01 08:00:00";38;NULL;"0.13";"10.85";"8.39";"57.64";NULL
"2019-09-01 09:00:00";38;NULL;"0.13";"11.92";"8.88";"59.44";NULL
"2019-09-01 11:00:00";38;NULL;"0.14";"10.61";"10.72";"66.85";NULL
"2019-09-01 12:00:00";38;NULL;"0.14";"10.42";"10.78";"73.41";NULL
"2019-08-31 20:00:00";38;NULL;"0.1";"24.05";"17.97";"88.51";NULL
"2019-08-31 22:00:00";38;NULL;"0.1";"26.62";"19.28";"80.92";NULL
"2019-09-01 13:00:00";26;NULL;"0.13";NULL;"6.87";"85.64";NULL
"2019-09-01 13:00:00";29;NULL;"0.29";NULL;"7.99";"88.34";NULL
"2019-09-01 13:00:00";36;NULL;"0.19";NULL;"10.56";"74.89";NULL
"2019-09-01 13:00:00";37;NULL;"0.12";NULL;"12.25";"82.2";NULL
"2019-09-01 13:00:00";39;NULL;"0.2";NULL;"5.12";"83.26";NULL
"2019-09-01 13:00:00";40;NULL;NULL;NULL;"13.85";"71.2";NULL
"2019-09-01 14:00:00";26;NULL;"0.13";NULL;"6.96";"91.22";NULL
"2019-09-01 14:00:00";29;NULL;"0.29";NULL;"7.46";"94.43";NULL
"2019-09-01 14:00:00";36;NULL;"0.2";NULL;"9.86";"80.34";NULL
"2019-09-01 14:00:00";37;NULL;"0.1";NULL;"11.29";"89.07";NULL
"2019-09-01 14:00:00";39;NULL;"0.2";NULL;"4.87";"88.74";NULL
"2019-09-01 14:00:00";40;NULL;NULL;NULL;"13.6";"76.55";NULL
"2019-09-01 15:00:00";26;NULL;"0.13";NULL;"6.33";"88.89";NULL
"2019-09-01 15:00:00";29;NULL;"0.26";NULL;"6.67";"93.62";NULL
"2019-09-01 15:00:00";36;NULL;"0.2";NULL;"10.21";"79.02";NULL
"2019-09-01 15:00:00";37;NULL;"0.1";NULL;"9.87";"87.43";NULL
"2019-09-01 15:00:00";39;NULL;"0.19";NULL;"4.34";"87.62";NULL
"2019-09-01 15:00:00";40;NULL;NULL;NULL;"12.38";"75.73";NULL
"2019-09-01 16:00:00";26;NULL;"0.12";NULL;"6.43";"91.71";NULL
"2019-09-01 16:00:00";29;NULL;"0.26";NULL;"6.56";"97.27";NULL
"2019-09-01 16:00:00";36;NULL;"0.19";NULL;"9.64";"80.85";NULL
"2019-09-01 16:00:00";37;NULL;"0.1";NULL;"9.74";"88.47";NULL
"2019-09-01 16:00:00";39;NULL;"0.2";NULL;"4.31";"89.98";NULL
"2019-09-01 16:00:00";40;NULL;NULL;NULL;"11.8";"78.55";NULL
"2019-09-01 17:00:00";26;NULL;"0.11";NULL;"5.89";"91.03";NULL
"2019-09-01 17:00:00";29;NULL;"0.25";NULL;"6.93";"94.59";NULL
"2019-09-01 17:00:00";36;NULL;"0.19";NULL;"10.49";"79.99";NULL
"2019-09-01 17:00:00";37;NULL;"0.1";NULL;"10.53";"86.9";NULL
"2019-09-01 17:00:00";39;NULL;"0.18";NULL;"5.07";"85.94";NULL
"2019-09-01 17:00:00";40;NULL;NULL;NULL;"12.52";"76.58";NULL
"2019-09-01 18:00:00";26;NULL;"0.11";NULL;"7.4";"79.8";NULL
"2019-09-01 18:00:00";29;NULL;"0.25";NULL;"7.37";"83.17";NULL
"2019-09-01 18:00:00";36;NULL;"0.17";NULL;"12.92";"70.9";NULL
"2019-09-01 18:00:00";37;NULL;"0.11";NULL;"11.92";"77.42";NULL
"2019-09-01 18:00:00";39;NULL;"0.24";NULL;"5.24";"75.59";NULL
"2019-09-01 18:00:00";40;NULL;NULL;NULL;"13.83";"66.63";NULL
"2019-09-01 19:00:00";26;NULL;"0.11";NULL;"8.46";"74.36";NULL
"2019-09-01 19:00:00";29;NULL;"0.25";NULL;"7.68";"77.98";NULL
"2019-09-01 19:00:00";36;NULL;"0.16";NULL;"13.21";"67.14";NULL
"2019-09-01 19:00:00";37;NULL;"0.1";NULL;"13.2";"71.09";NULL
"2019-09-01 19:00:00";39;NULL;"0.2";NULL;"5.94";"70.75";NULL
"2019-09-01 19:00:00";40;NULL;NULL;NULL;"14.6";"61.65";NULL
"2019-09-01 20:00:00";26;NULL;"0.11";NULL;"7.86";"75.03";NULL
"2019-09-01 20:00:00";29;NULL;"0.2";NULL;"9.21";"75.89";NULL
"2019-09-01 20:00:00";36;NULL;"0.17";NULL;"14.67";"67.26";NULL
"2019-09-01 20:00:00";37;NULL;"0.11";NULL;"15.65";"68.7";NULL
"2019-09-01 20:00:00";40;NULL;NULL;NULL;"16.05";"61.58";NULL
"2019-09-01 21:00:00";26;NULL;"0.11";NULL;"8.01";"73.11";NULL
"2019-09-01 21:00:00";29;NULL;"0.23";NULL;"8.86";"76.06";NULL
"2019-09-01 21:00:00";36;NULL;"0.16";NULL;"13.55";"66.88";NULL
"2019-09-01 21:00:00";37;NULL;"0.11";NULL;"15.89";"68.84";NULL
"2019-09-01 21:00:00";40;NULL;NULL;NULL;"16.17";"60.35";NULL
"2019-09-01 22:00:00";26;NULL;"0.11";NULL;"8.55";"68.99";NULL
"2019-09-01 22:00:00";29;NULL;"0.23";NULL;"8.7";"70.59";NULL
"2019-09-01 22:00:00";36;NULL;"0.16";NULL;"11.76";"62.6";NULL
"2019-09-01 22:00:00";37;NULL;"0.13";NULL;"14.74";"64.24";NULL
"2019-09-01 22:00:00";40;NULL;NULL;NULL;"14.08";"57.1";NULL
"2019-09-01 23:00:00";26;NULL;"0.11";NULL;"6.52";"68.22";NULL
"2019-09-01 23:00:00";29;NULL;"0.23";NULL;"6.34";"70.04";NULL
"2019-09-01 23:00:00";36;NULL;"0.18";NULL;"9.84";"59.96";NULL
"2019-09-01 23:00:00";37;NULL;"0.12";NULL;"9.92";"65.12";NULL
"2019-09-01 23:00:00";39;NULL;"0.2";NULL;"3.66";"65.95";NULL
"2019-09-01 23:00:00";40;NULL;NULL;NULL;"11.2";"57.47";NULL
"2019-09-02 00:00:00";26;NULL;"0.12";NULL;"6.69";"65.1";NULL
"2019-09-02 00:00:00";29;NULL;"0.24";NULL;"6.05";"68.36";NULL
"2019-09-02 00:00:00";36;NULL;"0.17";NULL;"9.16";"57.09";NULL
"2019-09-02 00:00:00";37;NULL;"0.12";NULL;"8.98";"62.6";NULL
"2019-09-02 00:00:00";39;NULL;"0.21";NULL;"3.29";"63.29";NULL
"2019-09-02 00:00:00";40;NULL;NULL;NULL;"11";"54.23";NULL
"2019-09-02 01:00:00";26;NULL;"0.11";NULL;"6.17";"65.43";NULL
"2019-09-02 01:00:00";29;NULL;"0.22";NULL;"5.63";"70.89";NULL
"2019-09-02 01:00:00";36;NULL;"0.17";NULL;"8.62";"57.35";NULL
"2019-09-02 01:00:00";37;NULL;"0.13";NULL;"7.37";"64.14";NULL
"2019-09-02 01:00:00";39;NULL;"0.2";NULL;"2.87";"63.97";NULL
"2019-09-02 01:00:00";40;NULL;NULL;NULL;"10.85";"54.22";NULL
"2019-09-02 02:00:00";37;NULL;"0.13";NULL;"6.27";"65.02";NULL
"2019-09-02 02:00:00";40;NULL;NULL;NULL;"9.57";"54.25";NULL
"2019-09-02 03:00:00";26;NULL;"0.12";NULL;"5.02";"65.18";NULL
"2019-09-02 03:00:00";29;NULL;"0.21";NULL;"4.74";"69.51";NULL
"2019-09-02 03:00:00";36;NULL;"0.15";NULL;"7.2";"55.68";NULL
"2019-09-02 03:00:00";37;NULL;"0.12";NULL;"6.5";"62.88";NULL
"2019-09-02 03:00:00";39;NULL;"0.14";NULL;"2.62";"62.83";NULL
"2019-09-02 03:00:00";40;NULL;NULL;NULL;"10.43";"54.4";NULL
"2019-09-02 04:00:00";26;NULL;"0.12";NULL;"5.3";"67.16";NULL
"2019-09-02 04:00:00";29;NULL;"0.2";NULL;"5.22";"73.59";NULL
"2019-09-02 04:00:00";36;NULL;"0.16";NULL;"7.29";"57.88";NULL
"2019-09-02 04:00:00";37;NULL;"0.12";NULL;"6.34";"67.04";NULL
"2019-09-02 04:00:00";39;NULL;"0.14";NULL;"2.55";"66";NULL
"2019-09-02 04:00:00";40;NULL;NULL;NULL;"9.4";"56.55";NULL
"2019-09-02 05:00:00";26;NULL;"0.13";NULL;"5.31";"65.43";NULL
"2019-09-02 05:00:00";29;NULL;"0.21";NULL;"5.5";"72";NULL
"2019-09-02 05:00:00";36;NULL;"0.15";NULL;"8.18";"57.99";NULL
"2019-09-02 05:00:00";37;NULL;"0.11";NULL;"8.15";"65.69";NULL
"2019-09-02 05:00:00";39;NULL;"0.13";NULL;"3.25";"64.35";NULL
"2019-09-02 05:00:00";40;NULL;NULL;NULL;"9.92";"54.82";NULL
"2019-09-02 06:00:00";26;NULL;"0.12";NULL;"5.71";"63.66";NULL
"2019-09-02 06:00:00";29;NULL;"0.21";NULL;"6.44";"68.38";NULL
"2019-09-02 06:00:00";32;NULL;"0.1";NULL;"5.27";"65.2";NULL
"2019-09-02 06:00:00";36;NULL;"0.15";NULL;"9.06";"56.8";NULL
"2019-09-02 06:00:00";37;NULL;"0.11";NULL;"10.12";"61.73";NULL
"2019-09-02 06:00:00";39;NULL;"0.13";NULL;"4.34";"60.51";NULL
"2019-09-02 06:00:00";40;NULL;NULL;NULL;"11.55";"52.85";NULL
