"segment_number","node_start","node_end","id_road_section"
2,"1014819652","523791210","87280964"
0,"410195762","1019295733","87636804"
0,"1019295639","258371206","87636806"
0,"1019295774","1019295771","87636807"
1,"1019295771","1019295682","87636807"
2,"1019295682","1019295728","87636807"
3,"1019295728","1019295755","87636807"
4,"1019295755","1019295639","87636807"
5,"1019295639","258371208","87636807"
6,"258371208","1019295710","87636807"
7,"1019295710","1019295774","87636807"
0,"264545288","264545091","88968212"
0,"59747940","43390547","89047431"
0,"939960325","265045242","89047434"
0,"158676837","4523697409","89047437"
0,"939960325","59749794","89047441"
0,"259474520","30575307","89047445"
0,"1514339220","1514339172","90847613"
1,"1514339172","529437509","90847613"
0,"1054797114","529438115","90847964"
0,"1054800927","4591468872","90848069"
1,"4591468872","4591468876","90848069"
2,"4591468876","1509945291","90848069"
0,"251447219","1054800957","90848070"
0,"621486252","621486253","91490999"
0,"621486253","621486263","91491004"
0,"1068492380","1068492435","91971316"
0,"287952168","287952157","91971318"
1,"287952157","5369125811","91971318"
2,"5369125811","625897214","91971318"
0,"1075164929","1246745215","92692709"
0,"1075164929","291711151","92692714"
0,"1075164971","297503120","92692735"
0,"223471772","263324310","92692740"
0,"264098495","941539681","92700425"
0,"243066374","243066420","92708498"
1,"243066420","243066421","92708498"
2,"243066421","3927590098","92708498"
3,"3927590098","243066422","92708498"
0,"243066414","243066415","92708506"
0,"243066418","1606545787","92708509"
1,"1606545787","267114307","92708509"
0,"267114286","297499213","92708514"
0,"243066415","267114286","92708518"
0,"267114286","243066418","92708523"
0,"243066351","243066374","92708527"
0,"243066374","243066414","92708534"
0,"1075378166","1075378260","92718548"
1,"1075378260","1075378141","92718548"
0,"1075378141","1075378201","92718549"
0,"1075378248","1075378275","92718550"
1,"1075378275","1075378180","92718550"
0,"1075378166","1075378233","92718551"
0,"1075378162","1563528178","92718552"
1,"1563528178","1075378248","92718552"
0,"1075378238","1560712841","92718554"
0,"267114310","3927619755","92718555"
1,"3927619755","1075378169","92718555"
2,"1075378169","1075378166","92718555"
0,"1075378248","1075378159","92718556"
0,"267114310","1075378233","92718558"
1,"1075378233","6186972209","92718558"
0,"1075378244","256133369","92718559"
0,"1075378250","1075378260","92718560"
0,"256133369","459515669","92718561"
1,"459515669","267114301","92718561"
2,"267114301","3927597857","92718561"
3,"3927597857","243066374","92718561"
0,"1075378162","1075378244","92718562"
0,"1075378180","1075378300","92718563"
1,"1075378300","1075378159","92718563"
0,"1075378201","1075378162","92718564"
0,"1075378159","1075378244","92718565"
0,"267114298","243066370","92718566"
1,"243066370","940808243","92718566"
0,"1075378205","1075378250","92718567"
1,"1075378250","1075378247","92718567"
0,"934030443","934030433","92718568"
1,"934030433","934030455","92718568"
2,"934030455","934030438","92718568"
3,"934030438","934030459","92718568"
4,"934030459","934030451","92718568"
5,"934030451","1739280974","92718568"
6,"1739280974","934030480","92718568"
7,"934030480","934030466","92718568"
8,"934030466","934030432","92718568"
9,"934030432","934030483","92718568"
10,"934030483","1376493552","92718568"
11,"1376493552","934030426","92718568"
0,"1075378205","1075378238","92718569"
0,"267114307","5620547634","92718570"
1,"5620547634","5620547641","92718570"
2,"5620547641","3927619749","92718570"
3,"3927619749","267114310","92718570"
0,"30438383","30438600","92741228"
0,"30438576","30438567","92741230"
0,"941372946","941372937","92741233"
0,"30438763","30438581","92741236"
0,"614600271","1246280660","92741240"
1,"1246280660","1246280655","92741240"
0,"937794390","1130113541","92741242"
1,"1130113541","510134415","92741242"
2,"510134415","156334206","92741242"
0,"296409886","296409891","92741244"
0,"156334380","263781788","92741245"
1,"263781788","156334227","92741245"
0,"263343579","213757139","92741248"
0,"296409891","296404780","92741251"
1,"296404780","296416221","92741251"
0,"264100222","941372942","92741254"
0,"30438567","30438763","92741255"
0,"259476733","259476735","92741256"
1,"259476735","30438569","92741256"
0,"30438543","30438757","92741257"
0,"30438719","263698487","92741262"
0,"296404705","296404759","92741263"
0,"265560647","3731572960","92741264"
1,"3731572960","265560634","92741264"
0,"919493276","6354902724","92741265"
0,"1075626518","30438581","92741267"
0,"287561232","30438558","92741270"
1,"30438558","1394783501","92741270"
2,"1394783501","937816843","92741270"
3,"937816843","937816842","92741270"
0,"30438732","614600278","92741272"
0,"263781678","156263660","92741275"
0,"263698454","263698459","92741277"
1,"263698459","263698465","92741277"
2,"263698465","263698474","92741277"
0,"616047222","156334206","92741279"
0,"960119515","30438576","92741281"
0,"259476733","34746453","92741282"
0,"941372948","920423816","92741284"
1,"920423816","956689420","92741284"
2,"956689420","4612875306","92741284"
0,"2015426330","30438410","92741285"
0,"30438757","30438417","92741287"
0,"156263657","310078963","92741288"
0,"296416221","296407069","92741291"
0,"1075626620","264100222","92741293"
0,"30438650","287561219","92741294"
0,"296404759","1332251314","92741297"
0,"30438549","30438368","92741299"
1,"30438368","30438569","92741299"
0,"30438575","30438732","92741300"
0,"1075626518","30438378","92741302"
0,"296409891","296404705","92741307"
0,"265560634","1075626561","92741308"
0,"30438370","30438388","92741310"
0,"296407065","1075626554","92741313"
0,"30438588","484747199","92741317"
1,"484747199","484747214","92741317"
2,"484747214","484747217","92741317"
3,"484747217","263710883","92741317"
4,"263710883","2015426330","92741317"
0,"263698453","263698492","92741319"
1,"263698492","296416237","92741319"
2,"296416237","263698451","92741319"
0,"30438581","30438378","92741321"
0,"265560647","3731572948","92741322"
1,"3731572948","265560734","92741322"
2,"265560734","265560709","92741322"
3,"265560709","1116760072","92741322"
4,"1116760072","959298250","92741322"
0,"960119515","2984814900","92741331"
0,"249082636","249082610","92741333"
1,"249082610","419776139","92741333"
2,"419776139","297503189","92741333"
0,"264099773","941372943","92741338"
1,"941372943","264100169","92741338"
0,"296407037","296407045","92741341"
1,"296407045","1115015859","92741341"
0,"614600278","30438542","92741347"
0,"30438581","30438542","92741351"
0,"265560634","265560699","92741353"
1,"265560699","265560702","92741353"
2,"265560702","631811213","92741353"
3,"631811213","631811224","92741353"
4,"631811224","631811237","92741353"
0,"296404757","296404759","92741356"
0,"941372942","1075626620","92741357"
0,"310078969","964637484","92741361"
0,"4581306545","4581306546","92741363"
0,"30438378","30438575","92741365"
0,"941372942","264100169","92741366"
0,"30575313","30575306","92741368"
0,"614600278","919654867","92741370"
0,"30438417","30438650","92741371"
0,"30438600","3377950886","92741373"
1,"3377950886","30438549","92741373"
0,"265043734","4581306545","92741379"
0,"264100158","264100222","92741382"
0,"263698453","1115015916","92741384"
0,"30438569","30438605","92741387"
0,"249082578","249082636","92741389"
0,"296409886","296404780","92741390"
0,"265560283","265560284","92741392"
1,"265560284","265560805","92741392"
0,"263343604","356899332","92741393"
0,"919654867","919654877","92741399"
1,"919654877","1246744979","92741399"
2,"1246744979","41430291","92741399"
0,"264100222","249082636","92741400"
0,"263698484","296954718","92747043"
0,"296954718","296961227","92747044"
0,"263698482","263698484","92747045"
0,"1075816315","1075816226","92750467"
1,"1075816226","1075816354","92750467"
2,"1075816354","3731578515","92750467"
3,"3731578515","1075816303","92750467"
4,"1075816303","1075816258","92750467"
5,"1075816258","1075816372","92750467"
6,"1075816372","1075816312","92750467"
7,"1075816312","1075816392","92750467"
8,"1075816392","1075816252","92750467"
0,"1075816392","1075816273","92750468"
0,"1075816252","1075816378","92750474"
0,"1075816315","1075378180","92750476"
1,"1075378180","1075816252","92750476"
0,"1075816354","1075816258","92750484"
0,"1075816226","1075816273","92750487"
1,"1075816273","1075816245","92750487"
2,"1075816245","1075816372","92750487"
0,"1075816312","1075816245","92750489"
0,"1075816378","1075378159","92750491"
0,"1075816378","1075378300","92750494"
1,"1075378300","1075378275","92750494"
2,"1075378275","1075816315","92750494"
0,"3748443532","336213132","92870755"
0,"336213130","3748438027","92870782"
0,"3748438027","3748443532","92879295"
0,"1077039547","3748443531","92887696"
0,"336213132","247680800","92887708"
0,"1077039521","1077039547","92887710"
0,"1077039505","249077711","92887712"
0,"268479896","5219776931","92887715"
0,"1077039481","1077039497","92887718"
0,"5219776931","4437554377","92887727"
0,"268479844","3748468034","92891906"
0,"3748467938","268479932","92891907"
0,"263821469","3748473887","92891911"
0,"3748468034","41145914","92891917"
0,"268479932","263821457","92891919"
1,"263821457","268479844","92891919"
0,"263815262","5618806829","93052892"
0,"1078618303","1078618242","93052894"
0,"1078618242","672819963","93052902"
0,"1078618302","2043309835","93052905"
0,"1078618206","360222215","93052908"
0,"960134568","1852952786","93052913"
1,"1852952786","30389426","93052913"
0,"4487376929","32039332","93052922"
0,"260548856","1078618209","93052925"
1,"1078618209","4487376929","93052925"
0,"248920815","252756480","93053482"
1,"252756480","248920797","93053482"
2,"248920797","4372474651","93053482"
0,"265041475","941384070","93053849"
0,"249350290","30575138","93054695"
0,"249350290","1324964419","93054697"
0,"263781879","263781891","93181241"
1,"263781891","263781904","93181241"
2,"263781904","263781909","93181241"
0,"1085848722","484763760","93599480"
0,"1085848978","1354603404","93599484"
1,"1354603404","484769560","93599484"
0,"263268495","297333630","94796235"
1,"297333630","297333620","94796235"
2,"297333620","931859239","94796235"
3,"931859239","297333618","94796235"
0,"1914153223","259441490","94974660"
0,"259441298","259441297","94974663"
0,"964925141","964925133","94974664"
0,"1914153002","259441281","94974665"
0,"213598343","481391686","94974666"
1,"481391686","481423298","94974666"
2,"481423298","481416393","94974666"
0,"4591439741","4591439735","94974668"
1,"4591439735","4591439731","94974668"
2,"4591439731","259441487","94974668"
0,"1102288537","1315438556","94974669"
0,"1102288553","259441291","94974670"
0,"259441487","1914153212","94974671"
1,"1914153212","1914153219","94974671"
2,"1914153219","1914153223","94974671"
3,"1914153223","1102288535","94974671"
4,"1102288535","1102288559","94974671"
5,"1102288559","1914153139","94974671"
6,"1914153139","1914153190","94974671"
7,"1914153190","259441487","94974671"
0,"1102288536","213598364","94974672"
1,"213598364","4504546777","94974672"
2,"4504546777","6268131857","94974672"
0,"1102288540","1315438536","94974673"
0,"1104344735","1104344788","95195836"
0,"1019295755","1104344757","95195840"
1,"1104344757","1019295733","95195840"
0,"1104344792","1019295651","95195843"
0,"258371239","1104344735","95195848"
0,"1019295710","41161645","95195849"
0,"258371236","1104344792","95195856"
0,"1104344788","1019295682","95195858"
0,"30575349","30575353","95334740"
0,"1107516967","529119903","95511601"
0,"2632515805","1111816074","95953283"
1,"1111816074","1111816095","95953283"
2,"1111816095","1111816044","95953283"
3,"1111816044","1111816062","95953283"
4,"1111816062","2632515804","95953283"
5,"2632515804","1111816150","95953283"
6,"1111816150","2632515805","95953283"
0,"587661903","587661904","95953284"
0,"1111816064","1111816094","95953285"
0,"1111816074","410209276","95953286"
0,"685963049","685963050","95953287"
1,"685963050","2095990264","95953287"
2,"2095990264","3246453175","95953287"
0,"1111816129","1111816062","95953289"
0,"1111816034","256972094","95953291"
0,"685963048","685963049","95953294"
0,"587661905","1111816110","95953295"
0,"1111816061","3887557685","95953297"
1,"3887557685","3887557686","95953297"
2,"3887557686","1111816042","95953297"
3,"1111816042","1111816034","95953297"
4,"1111816034","2632515539","95953297"
5,"2632515539","1111816030","95953297"
6,"1111816030","1111816094","95953297"
7,"1111816094","1111816061","95953297"
0,"258371205","258371206","96198600"
0,"258371206","258371208","96198606"
0,"1116507721","249245953","96334909"
0,"249245953","263336735","96334911"
1,"263336735","249245951","96334911"
0,"1116507740","263336743","96334915"
0,"1328388879","937875738","96334917"
0,"249245951","420837247","96334918"
1,"420837247","249245938","96334918"
0,"937875738","1116507740","96334924"
0,"1118614879","1510241382","96567900"
0,"1118614836","249083584","96567903"
0,"1118614824","309890028","96567912"
0,"1118614841","1118614824","96567920"
0,"1118801694","1118801696","96590132"
0,"1118801696","956463798","96590133"
0,"1118801699","1118801700","96590134"
0,"1118801703","1118801694","96590135"
0,"956487769","956487707","96590136"
0,"1118801701","1118801699","96590137"
0,"1118801700","956487769","96590138"
0,"956487733","1118801703","96590139"
0,"263698464","1119872215","96701474"
0,"1119872225","1119872215","96701475"
